Unnamed: 0;idsbr;nama_usaha;alamat_usaha;kode_wilayah;kdprov;kdkab;kdkec;kddesa;nmprov;nmkab;nmkec;nmdesa;perusahaan_id;skor_kalo;kegiatan_usaha;rank_nama;rank_alamat;history_ref_profiling_id;skala_usaha;sumber_data;lat1;long1;latlong_status;gcid;gcs_result;allow_cancel;allow_edit;allow_flagging;latitude_gc;longitude_gc;latlong_status_gc;gc_username;nama_usaha_gc;alamat_usaha_gc;lat_2;long_2;cleaned_nama_usaha;sim_score;is_duplicate;gc_flag_duplikat;match_with;alamat_cek;cleaned_alamat;id_duplikat;kbli2d;nama_usaha_with_alamat_and_kbli;hasilgc;flag_shadow;is_perorangan;is_kurung;status_perusahaan;alamat_cleaned;RT;RW;is_in_perumahan;is_in_pasar;flag_notes;id_rtrw;latitude;longitude;is_gced_alltime;is_gc_hari_ini
7813;2920680;ARCHIKA CONSULTANT;Jl. Kapten Piere Tendean No.70;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6ImVWdzlOQmY1Nm00cGpVK2NqR25iaGc9PSIsInZhbHVlIjoiaGFuT3o5K2JQVzIyR2UwRDBxTExFdz09IiwibWFjIjoiOTBhMDdiODI0ODMxMTY4ZWE2NDA1YjY2N2VmNWJiMDZkYmYxOTU1ODljMDg2MmNlODdiYjY2OTVkMjY2YTk0YyIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: M, KBLI: 71101];;;45665;UMKM;Dir Pajak;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;archika consultant;0.930237823;1;1;JAPAS CONSULTANT;JL. KAPTEN PIERE TENDEAN NO. 07;jl kapten piere tendean no 70;163;71;archika consultant jl kapten piere tendean no 70 kbli71;1;0;1;0;Aktif;Jl Kapten Piere Tendean No70;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.902840;116.19551;0;0
13348;27540818;AMIN TOHARI;Jl. Padat Karya Rt. 011 Rw. 005;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IitmcFJOcWxFUXJBSXB1M3k4cU1CNlE9PSIsInZhbHVlIjoiQVBnRjEyM05tdFJub0I4UGxFYW9UZz09IiwibWFjIjoiYmRiZWM3MDZjZjY1MjRmODY1MWZhMGFkOTY3ZGUzZWQxYzlhMGI3MjFkMDgyMmYxMTFjMzY5ZTM2MzYxMTFmYSIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 55900]; [Kegiatan Usaha: Penyediaan Akomodasi Lainnya, Katego...";;;45985;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;amin tohari;1;1;1;AMIN TOHARI;Jl. Padat Karya Rt. 011 Rw. 005;jl padat karya rt 011 rw 005;631;55;amin tohari jl padat karya rt 011 rw 005 kbli55;1;0;1;0;Aktif;Jl Padat Karya Rt 011 Rw 005;11;5;;;NAIK 0702 - 15.15 WITA;6401040004_11_5;-1.91954;116.194281;0;0
13349;36052396;AMIN TOHARI;Jl. Padat Karya Rt. 011 Rw. 005;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6Iko2QUV1ekJreW52dnZQd3M2ODgvSGc9PSIsInZhbHVlIjoiWVZRc2tPa1g2WDB3WEVBL2owVmZUdz09IiwibWFjIjoiNmE4MTAwNzNjMjU1YmU1MmM3NmRjNjE3ZmM5ZTg5NDVhNmY3NzY2M2I3ZTlhNWQ3YjVlMjFlOTEwOTNjOWRmOSIsInRhZyI6IiJ9;;"[Kegiatan Usaha: Penyediaan Akomodasi Lainnya, Kategori: -, KBLI: 55900]; [Kegiatan Usaha: Penyediaa...";;;46015;;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;amin tohari;1;1;4;AMIN TOHARI;Jl. Padat Karya Rt. 011 Rw. 005;jl padat karya rt 011 rw 005;631;55;amin tohari jl padat karya rt 011 rw 005 kbli55;4;0;1;0;Aktif;Jl Padat Karya Rt 011 Rw 005;11;5;;;NAIK 0702 - 15.15 WITA;6401040004_11_5;-1.91954;116.194281;0;0
13360;27927814;KULAU;Jl Bhayangkara Rt 06 Rw 02;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IllscEkvS0o5cmtyWlZvb3p5Z3NnYWc9PSIsInZhbHVlIjoiUkJVYXBRQWZBZ3cxYVg4YjBROW5NQT09IiwibWFjIjoiOTUyZmIyYWNjNDhmM2I3ODRmM2E4NmU0MzExNjNiN2NkN2Y3MzNlNTA4NjMyYjM0NmE5YmRkNWNjMjE5NzhlYiIsInRhZyI6IiJ9;;"[Kegiatan Usaha: Industri Produk Makanan Lainnya, Kategori: , KBLI: 10799]; [Kegiatan Usaha: -, Kate...";;;45985;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;kulau;0.813791196;1;1;DIANA;JL. BHAYANGKARA;jl bhayangkara rt 06 rw 02;633;10;kulau jl bhayangkara rt 06 rw 02 kbli10;1;0;1;0;Aktif;Jl Bhayangkara Rt 06 Rw 02;6;2;;;NAIK 0702 - 15.15 WITA;6401040004_6_2;-1.91513;116.19626;0;0
13401;26757000;ADI ST MANSYUR;Kandilo Plaza Lt. 1 Blok B;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IlRqRkdZTVJaTGhQY1ZHNklReExQaXc9PSIsInZhbHVlIjoiRE1aQ2VybzVySUNRaEtGMTJhcWZLZz09IiwibWFjIjoiYmVjN2Q1ODQ2YTdlMWE1NzRiODA5YzIyY2E4NTQ0MmVlYzlkY2U4NGRiNTcwYjRmM2M3NThlMGI5YjliZDlkYiIsInRhZyI6IiJ9;;[Kegiatan Usaha: Perdagangan Eceran Tas, Dompet, Koper, Ransel Dan Sejenisnya, Kategori: , KBLI: 477...;;;45985;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;adi st mansyur;0.821955148;1;1;ADI ST MANSYUR;Kandilo plaza, RT 1/RW 1;kandilo plaza lt 1 blok b;636;47;adi st mansyur kandilo plaza lt 1 blok b kbli47;1;0;1;0;Aktif;Kandilo Plaza Lt 1 Blok B;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9134543;116.1929204;0;0
13420;30150677;ES BATU TEBU <SRI LIBRAYANTI>;Jl. RA. Kartini;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IjZHa1dLTDBUMENSNXQybnBGVWxiRWc9PSIsInZhbHVlIjoiUnBiRWdtUTZ0NklOVU0veDdSNzdrUT09IiwibWFjIjoiMzEwNTIxZTJlMTUxZGMwNzQ4OWI5ZTNiOWRhZmU5YmQ4MTI1NGZhNDdmOWM2MGRjYmYyNmYzNjZiYTNmN2MwNSIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: I, KBLI: 56304];;;45998;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;es batu tebu sri librayanti;0.849452834;1;1;SRI LIBRAYANTI;Jl. RA. Kartini;jl ra kartini;638;56;es batu tebu sri librayanti jl ra kartini kbli56;1;0;1;1;Aktif;Jl RA Kartini;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.908559;116.194651;0;0
13555;18345662;RANCANG RUANG;Jl. Hos Cokroaminoto;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6ImNOZnVrSThXc0o2ZTlUV2JuZVQrOWc9PSIsInZhbHVlIjoiY01uUlQ1QVZmbW5ySWE3cVdLNjNQZz09IiwibWFjIjoiNzQxMmM2MDYzMTlmMTc3NDE5ZWQ5NWQ4NjFjZjQzM2RiNjVjMzJiNTU4MWE2MmFiYmQ4Y2E5YTRmNTJhYzYyMCIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 41011]; [Kegiatan Usaha: -, Kategori: -, KBLI: 41012]; [Kegia...";;;45985;;OSS - Badan Usaha;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;rancang ruang;0.849985241;1;1;RANCANG RUANG;Jalan Hos Cokroaminoto Nomor 33;jl hos cokroaminoto;644;41;rancang ruang jl hos cokroaminoto kbli41;1;0;1;0;Aktif;Jl Hos Cokroaminoto;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9164426;116.1935221;0;0
13586;18346026;ALFATH SANREGO;Sultan Ibrahim Chaliluddin;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6InNNeTVRZVdKdGpSa3lhQnhqQ2l4OWc9PSIsInZhbHVlIjoia3lQUDBPa0JoNmZ1aHl2TnJXeDQzZz09IiwibWFjIjoiOTA5NTA1MzM5MzQwZDY0NDQ2MzA1ZjQ3ZDljNzYzY2Q0YjM3YTZmMmZlN2NkN2VjYzM4YzlkNTIzYzljMTQzMSIsInRhZyI6IiJ9;;"[Kegiatan Usaha: Jasa Boga Untuk Suatu Event Tertentu (Event Catering), Kategori: , KBLI: 56210]; [K...";;;45985;;OSS - Badan Usaha;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;alfath sanrego;0.806835746;1;1;ALFATH SANREGO;JALAN SULTAN IBRAHIM KHALILUDDIN;sultan ibrahim chaliluddin;648;56;alfath sanrego sultan ibrahim chaliluddin kbli56;1;0;1;0;Aktif;Sultan Ibrahim Chaliluddin;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9049526;116.1910421;0;0
13588;18346722;RISDIKANA;Jl. HOS Cokroaminoto No. 05;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IlU4aFBSZndQR0tyaXJYMjE3S0ZSREE9PSIsInZhbHVlIjoiWnByZXFxUWpyajhWRVhyM005aXgzUT09IiwibWFjIjoiMDM1NzMyNjY4NTVmY2FiYzc5NTk3ODNhNDY1NWM1YmFjNDA1ZjE1ZDFiYzcwODNmN2U0MTNmYTZiMzA2Y2RmNCIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 46334]; [Kegiatan Usaha: Perdagangan Besar Minuman Non Alkoho...";;;45985;;OSS - Badan Usaha;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;risdikana;0.969803429;1;1;RISDIKANA;Jalan Hos Cokroaminoto No. 05;jl hos cokroaminoto no 05;649;46;risdikana jl hos cokroaminoto no 05 kbli46;1;0;1;0;Aktif;Jl HOS Cokroaminoto No 05;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9164426;116.1935221;0;0
13696;36045340;CAHAYA TIGA ARJUNA;JALAN SULTAN ISKANDAR MUDA;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IkczWkVTMHFJQnBiaHBPK2J2S1lVWVE9PSIsInZhbHVlIjoidi8zbTZDWTBiY3lpTGd1U0RPQXFVQT09IiwibWFjIjoiOTcyMDkzYTBjMTBmMzI3OWEzYTE1NDFhN2Q4ZjZhMTFkMmM3NTQ5NjYwOGU2YzgwMDliMmJlZDRjNmYyNmEyZiIsInRhZyI6IiJ9;;"[Kegiatan Usaha: Penyediaan Jasa Boga Periode Tertentu, Kategori: -, KBLI: 56290]; [Kegiatan Usaha: ...";;;46015;;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;cahaya tiga arjuna;0.955332111;1;1;CAHAYA TIGA ARJUNA;Jalan Sultan Iskandar Muda;jalan sultan iskandar muda;661;56;cahaya tiga arjuna jalan sultan iskandar muda kbli56;1;0;1;0;Aktif;JALAN SULTAN ISKANDAR MUDA;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.920139;116.194612;0;0
13709;45695063;SUMBER BERKAH HAMZAH;JL. R. M. NOTO SUNARDI GG. NUSANTARA NO. 14;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6Ik9EM05oZkNCU0Q2UXRBK1BGNXFkZUE9PSIsInZhbHVlIjoiTGlnYmphOVJKZUVlVXJ5MFZHaWdHUT09IiwibWFjIjoiMzc0NzNiZGY0ZWRjYmI3YjQ2NDQzZWFkZWMzMDgxYmI2NWFmMjk4MWEzYzcwMDExNmViZmY0NjI2NjljOGIzZiIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 47411]; [Kegiatan Usaha: -, Kategori: -, KBLI: 47528]; [Kegia...";;;;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;sumber berkah hamzah;0.960858175;1;1;SUMBER BERKAH HAMZAH;JL. R. M. NOTO SUNARDI GG. NUSANTARA NO. 14;jl r m noto sunardi gg nusantara no 14;663;47;sumber berkah hamzah jl r m noto sunardi gg nusantara no 14 kbli47;1;0;1;0;Aktif;JL R M NOTO SUNARDI GG NUSANTARA NO 14;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9163492;116.188558;0;0
13729;44048025;FORTUNA AGRO SINERGI;JALAN SULTAN IBRAHIM KHALILUDDIN GG NUSA INDAH ;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6InhZN2dpUHhCd2k0SDV5WDJlMmIxZGc9PSIsInZhbHVlIjoiYk02VGwvNE1nNjBNczBiR1p5V0loZz09IiwibWFjIjoiNTc2NDU1NGExMmE3MzIxZmQ1Y2MyMjRiNjE5OGVhNTdiYjZkNzM2MjhhOGY1MWViNDgyOThjNjA0YTA3MjRiZSIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 01469]; [Kegiatan Usaha: -, Kategori: -, KBLI: 01493]; [Kegia...";;;;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;fortuna agro sinergi;1;1;1;FORTUNA AGRO SINERGI;JALAN SULTAN IBRAHIM KHALILUDDIN GG NUSA INDAH;jalan sultan ibrahim khaliluddin gg nusa indah;666;1;fortuna agro sinergi jalan sultan ibrahim khaliluddin gg nusa indah kbli01;1;0;1;0;Aktif;JALAN SULTAN IBRAHIM KHALILUDDIN GG NUSA INDAH;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9023755;116.1901709;0;0
13802;45698220;ALAM TUAH;JALAN RM. NOTO SUNARDI GANG MILINIUM;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IkVrMzlqSjA4TnorMFI0S3pvM1Z5M3c9PSIsInZhbHVlIjoidTFYRDZsZUNDYUdrcERKTFVNV1lzQT09IiwibWFjIjoiNGU5NzRjNWQwYjUwNmIxZDFjOTRhMjcyNTk1M2I3NzQzZTgwN2ZjZTA2YmM3MWE5MzgwOGQ5MzU1MGU3OGI5MyIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 46634]; [Kegiatan Usaha: -, Kategori: -, KBLI: 46631]; [Kegia...";;;;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;alam tuah;0.890466379;1;1;ALAM TUAH;JALAN RM. NOTO SUNARDI GANG MILINIUM;jalan rm noto sunardi gang milinium;672;46;alam tuah jalan rm noto sunardi gang milinium kbli46;1;0;1;0;Aktif;JALAN RM NOTO SUNARDI GANG MILINIUM;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9163492;116.188558;0;0
14168;44107085;UWAIS PERDANA;Jalan Sultan Ibrahim Khaliludin Gang Nusa Indah 3;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IjlxRS9wQ1BDalhNcmNwQWNuQldrZnc9PSIsInZhbHVlIjoieVphL2lXUy82ektkUG8xUHBXT0UzQT09IiwibWFjIjoiNTlkMGRjZjE2MWNlNmQ4YWY2Yjg3Nzg4MDc0MGExNDY1OWM5ODZkMjc1YTE3NjY1NjU5NDg1NmM2YzYxYmVkZiIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 47591]; [Kegiatan Usaha: -, Kategori: -, KBLI: 03221]; [Kegia...";;;;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;uwais perdana;0.912590076;1;1;UWAIS PERDANA;Jalan Sultan Ibrahim Khaliludin Gang Nusa Indah 3;jalan sultan ibrahim khaliludin gang nusa indah 3;696;47;uwais perdana jalan sultan ibrahim khaliludin gang nusa indah 3 kbli47;1;0;1;0;Aktif;Jalan Sultan Ibrahim Khaliludin Gang Nusa Indah 3;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9023755;116.1901709;0;0
14264;45851978;AMORA INDONESIA PRODUCTION;Jl. Hasanuddin;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6InN3ZmJCLzRpbHZuQ1BFSmpxOWZpZ1E9PSIsInZhbHVlIjoiR0NVWDJqK0IrUENLekR4eFFnMGVBQT09IiwibWFjIjoiNmZkNWZmNDIzZmE1Yzg2OTgwMTRlZjA0NWEyYzhiODRjNWY1YzIxNTQ3NjExNGMzZDc5NDg0OWQ5NDBlZTJhYiIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: -, KBLI: 82302];;;;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;amora indonesia production;1;1;1;AMORA INDONESIA PRODUCTION;Jl. Hasanuddin;jl hasanuddin;704;82;amora indonesia production jl hasanuddin kbli82;1;0;1;0;Aktif;Jl Hasanuddin;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9199895;116.1951828;0;0
14360;43705537;AZZAMY WI FAQI UTAMA;JL. AHMAD YANI GG. PADAT KARYA;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IjVPTVhlNGtNc1BVWUo4RmZjRHRsWHc9PSIsInZhbHVlIjoiYjdDMUVZLzNxNmsyR2x4czN6dnIwdz09IiwibWFjIjoiM2U4YTBmOTkxYmMzMmFlYTZiZmRkYThjODRmNTIxMjg5M2ZhZDljZjMyZTc0YzEwYzU4NDBiOGVmZGVkODE4YyIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 47711]; [Kegiatan Usaha: -, Kategori: -, KBLI: 47742]; [Kegia...";;;;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;azzamy wi faqi utama;0.902107571;1;1;AZZAMY WI FAQI UTAMA;JL. AHMAD YANI GG. PADAT KARYA;jl ahmad yani gg padat karya;712;47;azzamy wi faqi utama jl ahmad yani gg padat karya kbli47;1;0;1;0;Aktif;JL AHMAD YANI GG PADAT KARYA;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9059806;116.1948311;0;0
14430;46748098;CAHAYA DUA SEMBILAN;Jalan Sultan Ibrahim Khaliluddin Gg. Nusa Indah 2 N ;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IlBUUTJWQXlOb0Znb0JMYUtQNW1uS3c9PSIsInZhbHVlIjoibXByblBVMEZtdkFySmpEUC9rNlg1UT09IiwibWFjIjoiOTM5MzliYjhiY2FjYzg3NmFiYzk2N2ZmNGE2NmNmZTI2N2Y0NDFiZGZkMmZhMDZhMDU5YzIzYmM4ZDk5YTViNCIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 42201]; [Kegiatan Usaha: -, Kategori: -, KBLI: 41013]; [Kegia...";;;;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;cahaya dua sembilan;0.955609451;1;1;CAHAYA DUA SEMBILAN;Jalan Sultan Ibrahim Khaliluddin Gg. Nusa Indah 2 N;jalan sultan ibrahim khaliluddin gg nusa indah 2 n;717;42;cahaya dua sembilan jalan sultan ibrahim khaliluddin gg nusa indah 2 n kbli42;1;0;1;0;Aktif;Jalan Sultan Ibrahim Khaliluddin Gg Nusa Indah 2 N;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9023755;116.1901709;0;0
14447;43696806;HABIB AL MUBAROK;JL. AHMAD YANI GG. PADAT KARYA;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IjltcHFNU0lQNXlJUEptVGRpUnRXQ3c9PSIsInZhbHVlIjoiSU1DUnlnYlRuMzYwWml6UjlEVnlqdz09IiwibWFjIjoiY2RmNjg1ZWVjYjQzMDIwOWFiNmJjMTI4YWM5Mzk5YzYwMTY2OGNlNzQyOWNlZWQ2MDIxYjM2ZDM2MThjOTEwNSIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 79111]; [Kegiatan Usaha: -, Kategori: -, KBLI: 79990]; [Kegia...";;;;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;habib al mubarok;1;1;1;HABIB AL MUBAROK;JL. AHMAD YANI GG. PADAT KARYA;jl ahmad yani gg padat karya;718;79;habib al mubarok jl ahmad yani gg padat karya kbli79;1;0;1;0;Aktif;JL AHMAD YANI GG PADAT KARYA;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9059806;116.1948311;0;0
14507;46701642;GEBY BARA UTAMA;Jalan Hos Cokroaminoto;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6ImVLNmg2aDJtV3RXbERQS1NlSlJNd1E9PSIsInZhbHVlIjoicUtBUTZucEk1STZLNko0QUNLS1lqUT09IiwibWFjIjoiYjUzMjUyY2E0MDQ1YjA1MzE4MDc0ZmFlNzhiMWQ3NDBiNWQ0ZGIyZTZiNDE2NTdhOTIyNzM1ZTA5YTM2NDEyYSIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: -, KBLI: 05100];;;;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;geby bara utama;1;1;1;GEBY BARA UTAMA;Jalan Hos Cokroaminoto;jalan hos cokroaminoto;722;5;geby bara utama jalan hos cokroaminoto kbli05;1;0;1;0;Aktif;Jalan Hos Cokroaminoto;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9164426;116.1935221;0;0
14540;46887980;AZZYA BARATAMA NUSANTARA;JL. AHMAD YANI NO 12;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6ImpCM1JoVWFHUkdBMVk2NnhrTGt3MEE9PSIsInZhbHVlIjoiQTVCZHkrcHVOaSszSVA5RGFwa0dqQT09IiwibWFjIjoiNTU5ZmFjMDZiODAyYTI2NWQ2ZTU5ZjExY2UxYjE5MjE2MDkxZTJkN2ZiZjBkNTkzY2FmMmNjMDkzZjNkM2I1YSIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 52101]; [Kegiatan Usaha: -, Kategori: -, KBLI: 47302]; [Kegia...";;;;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;azzya baratama nusantara;0.883409479;1;1;AZZYA BARATAMA NUSANTARA;JL. AHMAD YANI NO 12;jl ahmad yani no 12;726;52;azzya baratama nusantara jl ahmad yani no 12 kbli52;1;0;1;0;Aktif;JL AHMAD YANI NO 12;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9059806;116.1948311;0;0
14629;46694923;ARPAH KARYA UTAMA;Jalan Hos Cokro Aminoto Gang Keluarga;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6Iml4UThLN1U1WkJCMVNpdFRvQ01abnc9PSIsInZhbHVlIjoiVndiN3dpcTlmNEhBcGQ2OEtJSWdPQT09IiwibWFjIjoiZDk5MWZkM2VkMTI4YzQzMDZhYTQwY2I3ZmI4NmNjZTk5MGIxNWQyODIxNzNhYTJkZjg5MWNlN2EyYTI1NjRhYyIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 47420]; [Kegiatan Usaha: -, Kategori: -, KBLI: 47528]; [Kegia...";;;;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;arpah karya utama;0.961479627;1;1;ARPAH KARYA UTAMA;Jalan Hos Cokro Aminoto Gang Keluarga;jalan hos cokro aminoto gang keluarga;734;47;arpah karya utama jalan hos cokro aminoto gang keluarga kbli47;1;0;1;0;Aktif;Jalan Hos Cokro Aminoto Gang Keluarga;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.917499;116.194681;0;0
14670;47220527;RAYA SARANJANA MANDIRI;JL. HOS COKRO AMINOTO;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IlV2NVpiWGZaZzlKZHp2aVIybVBMQnc9PSIsInZhbHVlIjoieVQ1Y1h1U3FlOTIxcUdtVk40OHpydz09IiwibWFjIjoiNTQxMjU2MDI1OGJiZmViZDE3NDI2ZTk1MWVjNjhjZDk1NWFjMDYwNzVmNWIzZTkwZmE0YjYzMWU2Y2M0OGFiZiIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 47763]; [Kegiatan Usaha: -, Kategori: -, KBLI: 47791]; [Kegia...";;;;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;raya saranjana mandiri;1;1;1;RAYA SARANJANA MANDIRI;JL. HOS COKRO AMINOTO;jl hos cokro aminoto;736;47;raya saranjana mandiri jl hos cokro aminoto kbli47;1;0;1;0;Aktif;JL HOS COKRO AMINOTO;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9164426;116.1935221;0;0
14752;48074609;LABAN MOTOR;JL. RM NOTO SUNARDI, NO. 13A;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IlRZSTRFNWE1a2dDdVNIQUpCMnVTOEE9PSIsInZhbHVlIjoicHR3SEh0SzNtbk5keVFmTkxmV0FoUT09IiwibWFjIjoiNmM2MWU2NTM2MGIxN2NjOTdjNzQ2Zjk0NjcyYzEwN2NkMmNhM2U3NjQzZjVkZGY1ZTdmN2YyNzcwNGZlYTNlOCIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 47303]; [Kegiatan Usaha: -, Kategori: -, KBLI: 45302]; [Kegia...";;;;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;laban motor;0.874587682;1;1;LABAN MOTOR;JL. RM NOTO SUNARDI, NO. 13A;jl rm noto sunardi no 13a;744;47;laban motor jl rm noto sunardi no 13a kbli47;1;0;1;0;Aktif;JL RM NOTO SUNARDI NO 13A;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9163492;116.188558;0;0
