idsubsls;idsls;kdprov;kdkab;kdkec;kddesa;kdsls;kdsubsls;nmprov;nmkab;nmkec;nmdesa;nmsls;centroid_y;centroid_x
6401021001000300;64010210010003;64;1;021;001;0003;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG;RT 003 DUSUN 1;-2.22448;116.075841
6401021001000400;64010210010004;64;1;021;001;0004;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG;RT 004 DUSUN 1;-2.22679;116.034475
6401021001000500;64010210010005;64;1;021;001;0005;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG;RT 005 DUSUN 1;-2.23269;116.076001
6401021001000600;64010210010006;64;1;021;001;0006;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG;RT 006 DUSUN 1;-2.2381;116.052269
6401021001000700;64010210010007;64;1;021;001;0007;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG;RT 007 DUSUN 1;-2.2433;116.091287
6401021001000800;64010210010008;64;1;021;001;0008;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG;RT 008 DUSUN 1;-2.24085;116.07763
6401021001000900;64010210010009;64;1;021;001;0009;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG;RT 009 DUSUN 1;-2.25077;116.056767
6401021001001000;64010210010010;64;1;021;001;0010;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG;RT 010 DUSUN 1;-2.22746;116.091134
6401021001001100;64010210010011;64;1;021;001;0011;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG;RT 011 DUSUN 1;-2.26939;116.094404
6401021002000100;64010210020001;64;1;021;002;0001;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;TEMPAKAN;RT 001;-2.23141;116.140521
6401021002000200;64010210020002;64;1;021;002;0002;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;TEMPAKAN;RT 002;-2.24344;116.123791
6401021002000300;64010210020003;64;1;021;002;0003;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;TEMPAKAN;RT 003;-2.25105;116.118118
6401021002000400;64010210020004;64;1;021;002;0004;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;TEMPAKAN;RT 004;-2.27993;116.115763
6401021002000500;64010210020005;64;1;021;002;0005;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;TEMPAKAN;RT 005;-2.30131;116.122143
6401021002000600;64010210020006;64;1;021;002;0006;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;TEMPAKAN;RT 006;-2.25196;116.141314
6401021002000700;64010210020007;64;1;021;002;0007;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;TEMPAKAN;RT 007;-2.29721;116.138248
6401021002000800;64010210020008;64;1;021;002;0008;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;TEMPAKAN;RT 008;-2.29033;116.104134
6401021003000100;64010210030001;64;1;021;003;0001;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;RT 001;-2.28306;116.171095
6401021003000200;64010210030002;64;1;021;003;0002;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;RT 002;-2.28241;116.163775
6401021003000300;64010210030003;64;1;021;003;0003;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;RT 003;-2.28417;116.163739
6401021003000400;64010210030004;64;1;021;003;0004;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;RT 004;-2.2839;116.159239
6401021003000500;64010210030005;64;1;021;003;0005;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;RT 005;-2.28214;116.159533
6401021003000600;64010210030006;64;1;021;003;0006;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;RT 006;-2.28019;116.16115
6401021003000700;64010210030007;64;1;021;003;0007;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;RT 007;-2.27767;116.158179
6401021003000800;64010210030008;64;1;021;003;0008;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;RT 008;-2.27834;116.162314
6401021003000900;64010210030009;64;1;021;003;0009;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;RT 009;-2.28081;116.171564
6401021003001000;64010210030010;64;1;021;003;0010;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;RT 010;-2.2779;116.165514
6401021003001100;64010210030011;64;1;021;003;0011;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;RT 011;-2.27423;116.165031
6401021003001200;64010210030012;64;1;021;003;0012;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;RT 012;-2.26674;116.17334
6401021003001300;64010210030013;64;1;021;003;0013;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;RT 013;-2.27408;116.161517
6401021003001400;64010210030014;64;1;021;003;0014;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;RT 014;-2.27349;116.158848
6401021003100100;64010210031001;64;1;021;003;1001;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;MENGKUDU;KEBUN SAWIT;-2.26059;116.181197
6401021004000100;64010210040001;64;1;021;004;0001;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;LOMU;RT 001;-2.28581;116.257148
6401021004000200;64010210040002;64;1;021;004;0002;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;LOMU;RT 002;-2.3113;116.252881
6401021004000300;64010210040003;64;1;021;004;0003;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;LOMU;RT 003;-2.31328;116.27734
6401021004000400;64010210040004;64;1;021;004;0004;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;LOMU;RT 004;-2.33634;116.280359
6401021004000500;64010210040005;64;1;021;004;0005;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;LOMU;RT 005;-2.30651;116.296731
6401021004100100;64010210041001;64;1;021;004;1001;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;LOMU;KEBUN SAWIT;-2.24899;116.218468
6401021005000100;64010210050001;64;1;021;005;0001;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;SEGENDANG;RT 001;-2.31367;116.400863
6401021005000200;64010210050002;64;1;021;005;0002;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;SEGENDANG;RT 002;-2.33556;116.375575
6401021005000300;64010210050003;64;1;021;005;0003;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;SEGENDANG;RT 003;-2.31792;116.402414
6401021005000400;64010210050004;64;1;021;005;0004;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;SEGENDANG;RT 004;-2.34121;116.402155
6401021005100100;64010210051001;64;1;021;005;1001;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;SEGENDANG;PERKEBUNAN SAWIT;-2.27247;116.387953
6401021006000100;64010210060001;64;1;021;006;0001;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;RIWANG;RT 001;-2.25268;116.329182
6401021006000200;64010210060002;64;1;021;006;0002;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;RIWANG;RT 002;-2.24418;116.28883
6401021006000300;64010210060003;64;1;021;006;0003;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;RIWANG;RT 003;-2.13116;116.36519
6401021006000400;64010210060004;64;1;021;006;0004;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;RIWANG;RT 004;-2.20892;116.265935
6401021006000500;64010210060005;64;1;021;006;0005;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;RIWANG;RT 005;-2.15392;116.327725
6401021006000600;64010210060006;64;1;021;006;0006;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;RIWANG;RT 006;-2.17494;116.369231
6401021006000700;64010210060007;64;1;021;006;0007;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;RIWANG;RT 007;-2.26513;116.298051
6401021006000800;64010210060008;64;1;021;006;0008;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;RIWANG;RT 008;-2.22139;116.331081
6401021007000100;64010210070001;64;1;021;007;0001;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;LANGGAI;RT 001;-2.16975;116.183594
6401021007000200;64010210070002;64;1;021;007;0002;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;LANGGAI;RT 004;-2.12888;116.265734
6401021007000300;64010210070003;64;1;021;007;0003;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;LANGGAI;RT 02;-2.13279;116.190955
6401021007000400;64010210070004;64;1;021;007;0004;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;LANGGAI;RT 03;-2.15095;116.268206
6401021008000100;64010210080001;64;1;021;008;0001;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PETANGIS;RT 001 DUSUN 1;-2.09706;116.095113
6401021008000200;64010210080002;64;1;021;008;0002;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PETANGIS;RT 002 DUSUN 1;-2.08902;116.09002
6401021008000300;64010210080003;64;1;021;008;0003;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PETANGIS;RT 003 DUSUN 1;-2.10447;116.088347
6401021008000400;64010210080004;64;1;021;008;0004;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PETANGIS;RT 004 DUSUN 1;-2.10451;116.121197
6401021008000500;64010210080005;64;1;021;008;0005;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PETANGIS;RT 005 DUSUN 1;-2.11821;116.086717
6401021008000600;64010210080006;64;1;021;008;0006;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PETANGIS;RT 006 DUSUN 1;-2.12518;116.087569
6401021008000700;64010210080007;64;1;021;008;0007;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PETANGIS;RT 007 DUSUN 1;-2.13203;116.128589
6401021008000800;64010210080008;64;1;021;008;0008;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PETANGIS;RT 008 DUSUN 1;-2.1065;116.036982
6401021008000900;64010210080009;64;1;021;008;0009;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PETANGIS;RT 009 DUSUN 1;-2.13667;116.091253
6401021008001000;64010210080010;64;1;021;008;0010;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PETANGIS;RT 010 DUSUN 1;-2.08065;116.104263
6401021009000100;64010210090001;64;1;021;009;0001;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG DAYO;RT 001 DUSUN 1;-2.25579;116.030735
6401021009000200;64010210090002;64;1;021;009;0002;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG DAYO;RT 003;-2.28429;116.043247
6401021009000300;64010210090003;64;1;021;009;0003;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG DAYO;RT 006;-2.2692;116.011975
6401021009000400;64010210090004;64;1;021;009;0004;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG DAYO;RT 08;-2.30794;116.050043
6401021009000500;64010210090005;64;1;021;009;0005;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG DAYO;RT 005 DUSUN 1;-2.2895;115.949326
6401021009000600;64010210090006;64;1;021;009;0006;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG DAYO;RT 002;-2.27774;116.050589
6401021009000700;64010210090007;64;1;021;009;0007;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG DAYO;RT 04;-2.29572;116.057039
6401021009000800;64010210090008;64;1;021;009;0008;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG DAYO;RT 07;-2.25914;115.995656
6401021009000900;64010210090009;64;1;021;009;0009;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;KERANG DAYO;RT 09;-2.3146;116.038695
6401021010000100;64010210100001;64;1;021;010;0001;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;SAING PRUPUK;RT 001;-2.05856;116.142187
6401021010000200;64010210100002;64;1;021;010;0002;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;SAING PRUPUK;RT 002;-2.04239;116.122055
6401021010000300;64010210100003;64;1;021;010;0003;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;SAING PRUPUK;RT 003;-2.03244;116.11364
6401021010000400;64010210100004;64;1;021;010;0004;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;SAING PRUPUK;RT 004;-2.04366;116.061013
6401021011000100;64010210110001;64;1;021;011;0001;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;BAI JAYA;RT 001;-2.0953;116.20316
6401021011000200;64010210110002;64;1;021;011;0002;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;BAI JAYA;RT 002;-2.11093;116.251832
6401021011000300;64010210110003;64;1;021;011;0003;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;BAI JAYA;RT 003;-2.06048;116.302941
6401021011000400;64010210110004;64;1;021;011;0004;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;BAI JAYA;RT 004;-2.08666;116.307523
6401021011000500;64010210110005;64;1;021;011;0005;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;BAI JAYA;RT 005;-2.11419;116.312393
6401021012000100;64010210120001;64;1;021;012;0001;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PENGGUREN JAYA;RT 1;-2.32311;116.305514
6401021012000200;64010210120002;64;1;021;012;0002;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PENGGUREN JAYA;RT 2;-2.33281;116.319408
6401021012000400;64010210120004;64;1;021;012;0004;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PENGGUREN JAYA;RT 4;-2.34289;116.3495
6401021012000500;64010210120005;64;1;021;012;0005;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PENGGUREN JAYA;RT 5;-2.33362;116.339429
6401021012000600;64010210120006;64;1;021;012;0006;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PENGGUREN JAYA;RT 6;-2.3288;116.3491
6401021012000700;64010210120007;64;1;021;012;0007;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;PENGGUREN JAYA;RT 3;-2.29332;116.335829
6401021013000100;64010210130001;64;1;021;013;0001;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;TEBRU PASER DAMAI;RT 001;-2.17082;116.096041
6401021013000200;64010210130002;64;1;021;013;0002;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;TEBRU PASER DAMAI;RT 002;-2.17053;116.108107
6401021013000300;64010210130003;64;1;021;013;0003;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;TEBRU PASER DAMAI;RT 003;-2.151;116.108571
6401021013000400;64010210130004;64;1;021;013;0004;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;TEBRU PASER DAMAI;RT 0004;-2.16549;116.125747
6401021013000500;64010210130005;64;1;021;013;0005;0;KALIMANTAN TIMUR;PASER;BATU ENGAU;TEBRU PASER DAMAI;RT 0005;-2.16196;116.041952
6401022001000100;64010220010001;64;1;022;001;0001;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;TUNAS KELADEN;RT 001;-2.32167;116.452996
6401022001000200;64010220010002;64;1;022;001;0002;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;TUNAS KELADEN;RT 002;-2.35909;116.471208
6401022001000300;64010220010003;64;1;022;001;0003;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;TUNAS KELADEN;RT 003;-2.33504;116.426981
6401022001000400;64010220010004;64;1;022;001;0004;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;TUNAS KELADEN;RT 004;-2.35676;116.444678
6401022001000500;64010220010005;64;1;022;001;0005;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;TUNAS KELADEN;RT 005;-2.3636;116.421133
6401022001200100;64010220012001;64;1;022;001;2001;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;TUNAS KELADEN;HUTAN;-2.26309;116.454352
6401022002000100;64010220020001;64;1;022;002;0001;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;TANJUNG ARU;RT 001;-2.1666;116.580847
6401022002000200;64010220020002;64;1;022;002;0002;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;TANJUNG ARU;RT 002;-2.16855;116.582543
6401022002000300;64010220020003;64;1;022;002;0003;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;TANJUNG ARU;RT 003;-2.1708;116.583795
6401022002000400;64010220020004;64;1;022;002;0004;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;TANJUNG ARU;RT 004;-2.17346;116.584724
6401022002000500;64010220020005;64;1;022;002;0005;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;TANJUNG ARU;RT 005;-2.17932;116.584266
6401022002000600;64010220020006;64;1;022;002;0006;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;TANJUNG ARU;RT 006;-2.19484;116.585397
6401022002000700;64010220020007;64;1;022;002;0007;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;TANJUNG ARU;RT 007;-2.26424;116.545014
6401022002100100;64010220021001;64;1;022;002;1001;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;TANJUNG ARU;TAMBAK;-2.19422;116.503801
6401022003000100;64010220030001;64;1;022;003;0001;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;LABUANGKALO;RT 001;-2.13499;116.483065
6401022003000200;64010220030002;64;1;022;003;0002;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;LABUANGKALO;RT 002;-2.12818;116.505548
6401022003000300;64010220030003;64;1;022;003;0003;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;LABUANGKALO;RT 003;-2.11503;116.50083
6401022003000400;64010220030004;64;1;022;003;0004;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;LABUANGKALO;RT 004;-2.15072;116.415738
6401022003000500;64010220030005;64;1;022;003;0005;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;LABUANGKALO;RT 005;-2.14678;116.458609
6401022004000100;64010220040001;64;1;022;004;0001;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;SELENGOT;RT 001;-2.15535;116.52167
6401022004000200;64010220040002;64;1;022;004;0002;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;SELENGOT;RT 002;-2.15322;116.519539
6401022004000300;64010220040003;64;1;022;004;0003;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;SELENGOT;RT 003;-2.15556;116.508926
6401022004000400;64010220040004;64;1;022;004;0004;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;SELENGOT;RT 004;-2.1582;116.509336
6401022004000500;64010220040005;64;1;022;004;0005;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;SELENGOT;RT 005;-2.17394;116.447974
6401022005000100;64010220050001;64;1;022;005;0001;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;LORI;RT 001;-2.08046;116.400525
6401022005000201;64010220050002;64;1;022;005;0002;1;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;LORI;RT 002;-2.07858;116.399976
6401022005000202;64010220050002;64;1;022;005;0002;2;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;LORI;RT 002;-2.06563;116.393407
6401022005000300;64010220050003;64;1;022;005;0003;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;LORI;RT 003;-2.08303;116.377564
6401022005000400;64010220050004;64;1;022;005;0004;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;LORI;RT 004;-2.07984;116.352897
6401022005000501;64010220050005;64;1;022;005;0005;1;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;LORI;RT 005;-2.07191;116.401608
6401022005000502;64010220050005;64;1;022;005;0005;2;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;LORI;RT 005;-2.06388;116.420592
6401022006000100;64010220060001;64;1;022;006;0001;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;RANDOM;RT 001;-2.33309;116.543689
6401022006000200;64010220060002;64;1;022;006;0002;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;RANDOM;RT 002;-2.35959;116.541762
6401022006000300;64010220060003;64;1;022;006;0003;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;RANDOM;RT 003;-2.37781;116.525972
6401022006000400;64010220060004;64;1;022;006;0004;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;RANDOM;RT 004;-2.35776;116.505121
6401022007000100;64010220070001;64;1;022;007;0001;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;SENIPAH;RT 001;-2.37084;116.565326
6401022007000200;64010220070002;64;1;022;007;0002;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;SENIPAH;RT 002;-2.403;116.547079
6401022007000300;64010220070003;64;1;022;007;0003;0;KALIMANTAN TIMUR;PASER;TANJUNG HARAPAN;SENIPAH;RT 003;-2.38211;116.546116
6401030001000100;64010300010001;64;1;030;001;0001;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LEMPESU;RT 001;-1.9515;116.033081
6401030001000200;64010300010002;64;1;030;001;0002;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LEMPESU;RT 002;-1.99425;116.058337
6401030001000300;64010300010003;64;1;030;001;0003;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LEMPESU;RT 003;-1.92755;116.052031
6401030001000400;64010300010004;64;1;030;001;0004;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;LEMPESU;RT 004;-1.92658;116.069071
6401030002000100;64010300020001;64;1;030;002;0001;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;BEKOSO;RT 001;-1.9401;116.109468
6401030002000200;64010300020002;64;1;030;002;0002;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;BEKOSO;RT 002;-1.97646;116.098812
6401030002000300;64010300020003;64;1;030;002;0003;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;BEKOSO;RT 003;-1.94531;116.103376
6401030002000400;64010300020004;64;1;030;002;0004;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;BEKOSO;RT 004;-1.92653;116.096317
6401030002000500;64010300020005;64;1;030;002;0005;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;BEKOSO;RT 05;-1.91279;116.098993
6401030002000600;64010300020006;64;1;030;002;0006;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;BEKOSO;RT 006;-1.91494;116.080089
6401030002000700;64010300020007;64;1;030;002;0007;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;BEKOSO;RT 007;-1.93591;116.103043
6401030003000100;64010300030001;64;1;030;003;0001;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;DAMIT;RT 001;-1.98234;116.140739
6401030003000200;64010300030002;64;1;030;003;0002;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;DAMIT;RT 002;-1.9478;116.136529
6401030003000300;64010300030003;64;1;030;003;0003;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;DAMIT;RT 003;-1.94823;116.14952
6401030003000401;64010300030004;64;1;030;003;0004;1;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;DAMIT;RT 004;-1.93227;116.166013
6401030003000402;64010300030004;64;1;030;003;0004;2;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;DAMIT;RT 004;-1.93524;116.162056
6401030003000500;64010300030005;64;1;030;003;0005;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;DAMIT;RT 005;-1.94191;116.167768
6401030003000600;64010300030006;64;1;030;003;0006;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;DAMIT;RT 006;-1.95366;116.161769
6401030003000700;64010300030007;64;1;030;003;0007;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;DAMIT;RT 007;-1.94297;116.175166
6401030003000800;64010300030008;64;1;030;003;0008;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;DAMIT;RT 008;-1.94206;116.140377
6401030003000900;64010300030009;64;1;030;003;0009;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;DAMIT;RT 009;-1.92031;116.128092
6401030003001000;64010300030010;64;1;030;003;0010;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;DAMIT;RT 010;-1.92643;116.130287
6401030003001100;64010300030011;64;1;030;003;0011;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;DAMIT;RT 011;-1.92924;116.155695
6401030004000100;64010300040001;64;1;030;004;0001;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SANGKURIMAN;RT 001;-1.93782;116.187989
6401030004000200;64010300040002;64;1;030;004;0002;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SANGKURIMAN;RT 002;-1.93266;116.184387
6401030004000300;64010300040003;64;1;030;004;0003;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SANGKURIMAN;RT 003;-1.92896;116.17892
6401030004000400;64010300040004;64;1;030;004;0004;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SANGKURIMAN;RT 004;-1.92684;116.183567
6401030004000500;64010300040005;64;1;030;004;0005;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SANGKURIMAN;RT 005;-1.93928;116.184478
6401030005000100;64010300050001;64;1;030;005;0001;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUATANG;RT 001;-2.02788;116.161155
6401030005000200;64010300050002;64;1;030;005;0002;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUATANG;RT 002;-2.02293;116.151455
6401030005000300;64010300050003;64;1;030;005;0003;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUATANG;RT 003;-2.02623;116.145529
6401030005000400;64010300050004;64;1;030;005;0004;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUATANG;RT 004;-2.00298;116.160253
6401030005000500;64010300050005;64;1;030;005;0005;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUATANG;RT 005;-2.01702;116.132445
6401030005000600;64010300050006;64;1;030;005;0006;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUATANG;RT 006;-2.02739;116.126032
6401030005000700;64010300050007;64;1;030;005;0007;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUATANG;RT 007;-2.02456;116.134771
6401030005000800;64010300050008;64;1;030;005;0008;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUATANG;RT 008;-2.01895;116.17415
6401030005000900;64010300050009;64;1;030;005;0009;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUATANG;RT 009;-2.01091;116.17481
6401030005001000;64010300050010;64;1;030;005;0010;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUATANG;RT 010;-2.02264;116.168998
6401030005001100;64010300050011;64;1;030;005;0011;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;SUATANG;RT 011;-2.02207;116.174293
6401030006000100;64010300060001;64;1;030;006;0001;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;RT 001;-1.9897;116.189703
6401030006000200;64010300060002;64;1;030;006;0002;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;RT 005;-1.9763;116.187741
6401030006000600;64010300060006;64;1;030;006;0006;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;RT 007;-1.9868;116.186688
6401030006002300;64010300060023;64;1;030;006;0023;0;KALIMANTAN TIMUR;PASER;PASIR BELENGKONG;KERESIK BURA;RT 003;-1.98002;116.187962
